normal_vib,fault_vib
0.1356240028570823,-0.10243833193235861
-0.007201012158033385,0.01569793276638822
0.10035328978920242,0.8037891531997552
0.036163602504763415,-0.010280278675253593
-0.06451197546051243,0.14459183655936267
0.036139560550841394,-0.5894617456491626
0.15380365664659693,-0.10983472617548007
-0.003582603910995154,0.3047630226043006
0.15646436558140064,-0.7776868669206212
-0.26197451040897446,0.10042254655785479
0.08219025043752239,0.05039553632240315
0.008704706823817123,0.02064372779371969
-0.029900735046586746,0.5185794493291216
0.00917607765355023,0.16721925742426075
-0.1987568914600893,0.739035949178222
-0.021967188783751194,-0.4967947577970181
0.035711257151174645,0.06796228360917399
0.14778940447415162,0.04223339319497371
-0.05182702182736474,-0.53462724687754
-0.08084936028931877,0.47814750104567305
-0.05017570435845366,1.162336652926409
0.09154021177020742,-0.008503037241915498
0.03287511096596845,0.25251054413688345
-0.05297602037670388,0.04225923790766362
0.05132674331133561,-0.3567923349535879
0.009707754934804039,-0.9103801389010081
0.09686449905328892,-0.35288674154768257
-0.07020530938773524,-0.6959791904758657
-0.032766214659776825,0.8520510390295589
-0.03921081531321577,-0.057554846961619575
-0.14635149481321186,-0.17295966452358535
0.029612027706457607,0.44457691239390296
0.026105527217988936,-0.560875551427944
0.000511345664246089,-0.3834320190022762
-0.023458713337514692,0.034036134624310516
-0.14153707420504144,0.5143844957117403
-0.04206453227653591,0.2508425225843941
-0.03427145165267695,0.1241625712579411
-0.0802277269221619,0.039058867618008176
-0.016128571166600915,0.20011792776338758
0.040405085681453845,0.10082645256462731
0.18861859012105303,-0.5149861373884679
0.017457781283183895,0.02303961081657567
0.02575503907227644,-0.5368443294588763
-0.007444591576616722,0.04054127145041186
-0.19187712152990416,-0.2403239707441207
-0.002651387544921688,1.2696908113914307
0.006023020994102644,-0.01994719187585596
0.24632421124852863,-0.7021197831307944
-0.019236096478112252,-0.06709010533846228
0.03015473423336125,0.25967937281894404
-0.0034711769705243313,0.8366819730762618
-0.11686780376195322,-0.2947261999693592
0.11428228145150206,-0.79121398701182
0.07519330326867742,0.4084185057154906
0.0791031947043047,-0.6902993529498256
-0.09093874547947389,-0.21807772075374252
0.14027943109360994,-0.12881024275549702
-0.1401851062792281,-0.034816726650054086
0.05868570938002703,0.3445822285371678
0.21904556258099786,-0.34181714114319384
-0.09905363251306884,-0.13686462608338035
-0.05662977296027719,-0.007135176474694253
0.009965136508764122,0.07479897875939402
-0.05034756541161992,0.048913587353961334
-0.15506634310661327,0.2180028876112899
0.006856297480602733,0.42191975482086863
-0.10623037137261049,0.196317057825484
0.04735924306351816,0.22679276175460922
-0.09194242342338033,-0.7911115833732388
0.15499344050175395,0.02511384958284022
-0.07832532923362372,0.2397537740008043
-0.03220615162056756,0.36447059728522513
0.08135172173696698,-0.3461753871168971
-0.12308643164339553,-0.3295196374443225
0.022745993460412943,-0.28705033764179916
0.13071427542824282,0.2682069499456717
-0.16074832345612278,0.5169405274621043
0.018463385853230423,-0.2037300536458008
0.025988279424842355,0.45398115681352447
0.07818228717773104,0.061739904582297105
-0.1236950710878082,-0.06214288858121814
-0.13204566130842763,-0.10569211490898449
0.05219415656168977,0.3733056823010786
0.029698467323318607,0.16278890839353505
0.025049285034587657,1.1379127138238188
0.03464482094969757,-0.42611232149866207
-0.06800247215784909,0.25905085101498787
0.023225369716100355,-0.26460050490575643
0.029307247329868127,-0.4346434934943219
-0.07143514180263678,-0.005433568517486072
0.18657745111447566,0.06867623970351801
0.04738329209117875,1.4590867775300462
-0.11913034972026487,-0.09207290784160103
0.06565536086338297,-0.5650893647423417
-0.09746816702273214,0.13650535874719286
0.07870846037424521,-1.0373200187731841
0.11585955790074041,-0.04597839130213293
-0.08206823183517105,0.008012641147580213
0.09633761292443219,0.3973001914726057
0.041278092693649834,0.48681112471392346
0.082206015999449,-0.2517848094538587
0.18967929826539476,-0.0753070073149665
-0.02453881160028705,-0.38306041530533547
-0.07537361643574897,-0.564031277403847
-0.08895144296255234,0.15494738969031727
-0.08158102849654383,-0.6367927742982996
-0.007710170941410421,-0.20731345028593157
0.03411519748166439,-0.4975869799496187
0.027669079933001908,0.27484159314512985
0.08271832490360238,0.900715049633244
0.001300189187790702,-0.6507939914016656
0.1453534077157317,-0.9265092414487845
-0.02646568332379561,-0.0624434426750337
0.2720169166589619,0.00784889797887919
0.06256673477650063,0.10932965337864886
-0.08571575564162826,-0.22316025761717245
-0.10708924980611123,-0.10031964941271591
0.04824724152431853,0.1837552052703011
-0.02234627853258509,0.5202154463224195
0.0714000494092092,-0.9775243851591414
0.047323762457354486,-0.1844697195157311
-0.007282891265687277,0.1069043969705317
-0.0846793718068405,-0.458988052305368
-0.15148472246858646,0.8655848158836498
-0.04465149520670211,-0.3177049401143685
0.08563987943234724,-0.020646343503641418
0.021409374413020398,0.2780110484211454
-0.12457387787119881,-0.29564239440094725
0.0173180925851182,-0.9232865239022086
0.03853173797288368,-0.21432726345826664
-0.08838574362011331,0.5147202779635203
0.015372510594552791,-0.16844756339256928
0.00582087184459999,-0.4232171507294893
-0.11429702978306232,0.46283610475136083
0.03577873603482833,-0.16538744801152636
0.05607845263682344,-0.25508040682510863
0.1083051243175277,0.07472804483165477
0.1053802052034903,0.3853751048093937
-0.13776693679570912,1.190856765866273
-0.09378250399151228,0.41361805382871153
0.05150352672086598,0.5799199831941722
0.051378595091220884,-0.25298309949392767
0.0515047686306048,-0.5129340529847382
0.38527314906547216,0.03116567480956148
0.0570890510693167,0.053584957629798105
0.1135565640180599,-0.5392563706822986
0.09540017634932024,-0.08764726495200642
0.0651391251305798,0.19965880085956544
-0.031526924464034566,0.18019669750904008
0.07589692204932674,0.2521439266921362
-0.07728252145375719,0.14548236506872148
-0.02368186067400089,-0.2535043296350279
-0.04853635478291035,-0.2569503133244216
0.008187413938632256,-0.599475698996938
0.23146585666735087,0.8923875195925475
-0.18672651925917483,0.0067251823096465034
0.06862601903745134,-0.11242652789742597
-0.16127158711896517,-0.46439604072622936
-0.04719318657894335,1.4678289511638891
0.10889505969673662,-0.5366640161114478
0.006428001909546278,-0.2144239628030367
-0.10777447779293062,0.20791841814303025
-0.07153037092599683,0.30010648287213887
0.06795977489346759,0.478966027607842
-0.07303666317171367,0.9038042538846316
0.021645858958197487,0.25307882773035617
0.004557183990381379,-0.5280153999833338
-0.06516003476058171,-0.12847256256089076
0.2143944089325326,0.15391618625694248
0.06339190223180112,1.034113020752912
-0.20251425866576073,-0.6989027392121485
0.018645431476942764,0.6012882526126138
-0.0661786464768388,0.0899571847732084
0.0852433334796224,0.41891526761474035
-0.07925207384327007,-0.05099735831796599
-0.011473644146689901,-0.4212163150631632
0.050498727898045714,0.375436389700666
0.08657551941701215,0.3272155135528106
-0.12002964070557763,0.48602848286986094
-0.03345012358409484,-0.006652317689317655
-0.04749453111609562,-0.2999110116599247
-0.0653329232573712,-0.7793934975119208
0.1765454240281097,0.4096866340697032
0.040498171096095555,0.21194474122199303
-0.12608839543350453,-0.48289131643197963
0.09178619470547761,-0.2692868366483121
0.21221561970126335,-0.23337940597572027
0.1032465260551147,-0.7414922159912091
-0.15193699659540136,-0.4088411983025669
-0.04842340728662514,-0.5669151784031771
0.12669111491866228,-0.20623950594396834
-0.07076694656187808,-0.3693487491647814
0.04438194281462285,-0.8135024604333744
0.07746340534293368,1.0112951152847407
-0.0926930471578083,0.6262703655146153
-0.005952535606180008,-0.3895097107599928
-0.3241267340069073,0.13621069832680494
-0.10243876413342899,0.2087325449106475
-0.025256815139316033,0.5955429273867384
-0.12477831819648495,-0.4093025133300393
0.16324113039316354,0.546053391991213
-0.14301413779606328,-0.27395265210346753
-0.04400444866969838,-0.6679312020843067
0.013074057728609135,0.36206827965724864
0.14412732890661156,0.6453792120612141
-0.14358621511794395,1.2939544867653423
0.11631637521549597,-0.5998626325451067
0.001023306101958705,0.3494598425403944
-0.0981508651047951,-0.20490062189676653
0.04621034742632708,0.39167935526201564
0.019905969557347004,-0.7352447756156253
-0.06002168771587947,-0.631384887849282
0.006980208499001892,-0.3879374115832419
-0.03853135968617602,0.03948202283404226
0.011351734525124805,-0.3205406332691777
0.06621306745210467,0.32952717195670983
0.15860168161453522,0.5134473091289572
-0.12378154988268492,0.2997887706226779
0.21330333746562669,0.809393819830434
-0.1952087799522502,0.2079133147276715
-0.015178509503558334,-0.6084483551700836
0.05883172064845765,0.6816882567691699
0.028099186773503267,-0.3025781178029987
-0.06226995198205938,0.455209249842785
-0.020812225035727522,0.7868671082775531
-0.049300093465883287,0.22834400536519958
-0.058936475694421155,-0.7480794065823249
0.08496020970210247,-0.45910608325489577
0.035701548596504734,0.6613722334425678
-0.06929095952606543,-0.08456134282140819
0.08995998754332507,0.039786767471082916
0.030729952087660935,0.37941220808180465
0.08128621188389601,0.34816143104016173
0.06296288419236122,0.13939990619273035
-0.08289950109220723,-0.10433418561023292
-0.05601810401969696,-0.15633422286617865
0.07472936051232619,0.4289494126456715
0.06103702654334649,0.27678476553389664
-0.002090159396414813,-0.1286500003088948
0.0117327383308782,0.5410561564965704
0.12776648957884248,-0.06451705756489189
-0.059157138883582996,-0.42583108716719664
0.054709738117003796,-0.3794853494516724
-0.020219265243389406,-0.489370418154883
-0.02176812032272203,-0.1362050083018436
0.10987768519871902,0.6168621391680965
0.08254163489880299,-0.4025475905152544
0.08135096360006386,0.09423788050905145
0.1305478807154329,-0.3283446728137066
0.002100384163275905,-0.13015452063571878
0.06819529712949639,-0.7550206059926261
-0.031026675659345606,-0.1102691145782687
0.032416635248844215,-0.09685268990248103
-0.013014305436768459,0.2701439720178477
0.00969959649927182,0.11164045662768528
0.059515702543691366,-0.5991960624760226
-0.08182206832334726,0.5420991220217714
0.20923872756854603,0.10515152011099768
-0.1006017381499702,0.09919675858874334
-0.12141886127877322,-0.0045911766925694686
0.11581108735000678,-0.25887872361110986
0.07916626939629359,0.10890116987436305
0.062411981705215516,0.2377942179642912
0.06283455092642799,-0.8734478456727774
-0.0012246772846914624,-0.26938041867304785
-0.08972543714858316,-0.12747348520179466
0.007580455819372634,0.12808530284713907
-0.06771617115121117,0.596655502963563
0.09751197334177512,-0.38587040729839117
-0.014705738150213865,-0.248980923408921
-0.08254971967925116,-0.25626705532327504
-0.03213858416529935,-0.4007637950522708
0.04129314542756243,-0.17359324755613123
-0.05637245528039747,0.3854011099939856
-0.08222203955664315,-0.5269177476821728
0.02436872114919123,0.2139071975764516
0.024496657110872278,-0.8509511150091678
-0.05069431753711298,-0.28066899822110297
-0.04710383056183228,-0.16474465010899303
0.02320499373576363,0.8374298364570324
-0.1448084341497324,-0.137401152376344
-0.14074637743765553,-1.1006217367254592
-0.0718444221252436,-0.9994444534306249
-0.021344715171184726,0.017014793173340495
0.03109075655980046,0.3068854278949543
0.1475356216949552,0.1877279288136264
0.08576596232020195,0.08378505290049515
-0.015993852996342713,0.5811297987528334
-0.001901620790268883,-0.2697956103685658
-0.10025293646378089,0.4474552780134126
-0.0018513135992389931,-0.8160074425132087
-0.028865863892013833,-0.4524739164690331
0.03227185603380895,-0.9035206974659081
-0.0827230943552323,-0.13742265033489612
0.05193465142411723,-0.02313060863317127
0.1532738913002578,0.057050746113259956
-0.01087601484568576,0.030941676443567604
0.04017117220989415,-0.463776665405864
0.06901439917111125,-0.09512042220660784
-0.04012204718858363,-0.7487233343028743
0.022409248181041678,0.6816144875661252
0.0012592400781794861,-0.1518130364490005
0.009767609854883173,-0.2444430595218456
-0.07730097838554666,0.7944701642220414
0.0024510174258942715,-0.6211232667746146
0.049799829124544975,-0.5627935570159845
0.14511436077950418,-0.5481101624342826
0.09592708260852069,-0.03393569084974095
0.21531824575115566,0.21581581481879866
-0.07673475628880495,0.36983773405891684
0.08723206367206782,1.2859976587474844
0.018334200573835176,-1.1247162271003819
0.21898029332176724,0.30436779456220847
-0.08082982853551515,-0.2785652862861156
-0.08397218421807762,-0.2932075744443867
-0.05993926454440222,-0.3098860641269388
-0.2123895724309807,-0.45438483540398666
-0.052575502168076105,0.8422624173017259
-0.07591326615536981,0.42114866350695135
0.015039378647620763,0.011597989278687411
0.034175597577715947,0.6755078762435002
0.18761708392158863,-0.7562644826494378
0.09504238381860503,-0.6653525656654631
-0.05769036556624031,-1.0889838660973439
-0.0898414671348358,-0.34970727006164376
0.04919191715065058,0.08084926335237645
-0.1320233207020642,0.05142928896616704
0.18314587658543538,0.07467095552994023
0.1179440120721287,-0.7055284155330409
-0.04691756521047048,0.401577371307011
-0.17131345290908775,0.11981375911949897
0.1353872374165413,0.36652714073299925
-0.01145398452526179,-0.9463810887950259
0.12378163119734618,0.15574542939889494
-0.15944276587943673,-0.5938826199587635
-0.05993750229537729,-0.19866162627568093
0.0005243699718183166,0.2671824493181917
0.004698059376474206,0.04554680312795659
-0.04500654714792437,-0.4257699898896594
0.062284993234749876,0.0031365780922091423
-0.10676204293825944,-0.7657676576218215
-0.01423794850212935,0.575133697949148
0.012029563171189887,-0.10264200974812562
0.051443883405874906,0.559274972127663
0.07116148780888898,-0.2632658435480215
-0.11246420918378693,-0.26178799420329146
-0.15341141707356223,-0.3820933933189232
0.1277676821898509,0.43808696584653767
0.033231401197959164,-0.3547155786642379
-0.07484865365565536,0.32229771620758824
0.1551151975522523,-0.19122619883464512
0.011567463429285867,-0.9879816499458098
0.11792971840638265,-0.28515703389323305
0.006751848141010895,-0.5895541071814241
0.2060747924881987,0.016951361841168754
0.17553408424432046,-0.5952038678372451
-0.02489641484790735,0.4629875503573084
0.09715709509543555,-0.045537930176513614
0.06453759495851476,-0.08879799737936948
0.13686315575323488,0.3279460688937913
-0.09649234605801045,0.48195346703793124
0.06860514599984394,-0.010049375884825823
0.10584244868495879,-0.3856001497746453
-0.17587394864231143,-0.8869848080560647
-0.11832585126657752,-0.34302487851759
-0.20392321777601008,-0.3086061233239808
-0.026940683444455778,0.05352872649614838
0.07175422557959624,-0.17257344056901358
0.15023570520960283,0.34396648602571406
0.007409478041977519,-0.30649163563534476
0.1628615545571292,-0.02852058342647088
-0.13801014582148916,0.5919937215984447
-0.17033824393551547,0.17091260697748326
-0.005554769889661878,-0.030018770844282255
0.03840654489393073,-0.3009722209675885
-0.0032694748094093114,-0.31661569835748854
-0.20674421000398768,-0.4253066264759739
-0.00891200395127884,-0.2705034328914497
-0.13044695005048532,0.3778329193721573
0.06696725488300385,-0.11094413564613435
0.03665982460968483,-0.6748865346906155
-0.09398797863273553,0.8840846465298917
-0.05138669173366936,0.15998259557258152
-0.10592135218889516,-0.7034717002565847
-0.006267909727317188,-0.22092446362041193
0.09551423205012383,0.05544319141420893
-0.09857260463355438,0.8522960466486885
0.050404651551784446,-0.5540562291294346
-0.053025761837244084,0.4880203596779733
-0.07928728322623442,0.6997432134861715
-0.010703035995455783,-0.3143271525372851
-0.10352423224193741,-0.13875680943011673
-0.05536493053471821,-0.5181546236868851
-0.11978778925888485,-0.10173057054015244
0.19647251329163895,-0.018294987171465583
0.0035263551971728615,0.32982499904118523
-0.06997255079925856,0.5450917355102234
0.021397991073422204,-0.37404803231082356
-0.011232804969082983,-0.9836625321129973
-0.0220969599533223,-0.010622389638121064
0.061416670004342526,0.14676876498432026
0.07575077100473052,0.12470884384252083
-0.05305011476105275,-0.163336623754522
-0.057581824064468004,0.06237604983196725
-0.027505169715164403,0.7577224041761238
-0.2301921164735585,0.19086708448125464
-0.15151910621985523,-0.1866842125015422
0.13668742674445247,-0.2500989085479979
0.16449677135012838,-0.08492617883886533
-0.024903603955637833,0.8183699809153199
0.05765569630557665,-0.09165035476309864
0.031125015454353613,-0.009897172260353986
0.30788808084552377,-0.24115678546815147
0.11195749114345768,0.5494916787209824
-0.012791759148076655,0.9799186273723375
-0.09555404406004259,0.22530652471569415
-0.16064463202575727,0.041386451892712874
0.020346363586722312,0.01839141658711739
-0.07563507452843034,-1.1921533943928728
-0.14222537095976742,0.3725754321424087
-0.06465728842425265,0.06708320799792176
-0.1081548003614395,0.21417102533036247
0.1687141635072565,-0.3557310970418524
0.08816397569494505,-0.19222843948854582
-0.0007972641316617373,-0.2055124682515865
0.14799441388900259,0.5108114920365194
0.00773683076476183,-0.18937991830154666
-0.08612842013282637,1.0413301610548988
0.15231240772696575,0.2154312095075187
0.05389100436846587,-0.6378413299978658
-0.10372461543264565,-0.06427314662597843
-0.01903386780836082,-0.3258375610782078
-0.08756182533847573,-1.0971912349100121
-0.1382799730964336,0.7997354700568947
0.09261775475316414,0.35157127111000197
0.19094166404701307,0.26660365894965626
-0.13985675738191414,0.08270183014985212
0.056296923669057086,-0.6910087843462188
-0.06506425691218269,-0.24180856977771836
-0.048712538376469605,0.42089038739200635
-0.05923939242388692,-0.5256100148912514
-0.0863990769679816,-1.2658846581254068
0.004852162794482699,-0.11355300389046301
-0.08309501164110378,-0.0708787770137693
0.027045682577983884,0.06778170820735457
-0.005023810944913696,0.3642593217572681
-0.023894804686640975,0.3188029061156043
-0.09075636620415979,0.1293849026219608
-0.05767713305683328,0.5977656940433547
0.07553912258257561,-0.7594848904066573
0.05009171876243808,0.25229090723869513
-0.09775552447985511,0.31326918166847123
0.009933230542922588,-0.6197811430401198
0.0751387123371789,-0.7514353043411947
-0.1669405281121372,-0.37297106323780066
0.054336019237993506,-0.33077072125764595
-0.06626237589458467,0.37670973175121536
0.05705986685931594,-0.30726939184554747
-0.07632591565425169,-0.428174259140602
-0.1804882100664519,-0.30581686834727956
-0.16275424378831627,0.5593161670771059
0.0048084946661382,0.006521687188476066
0.025972250172148187,-0.0896255126784559
-0.09043166251044087,-0.05500274935052574
0.06385924587773739,0.6460301671632613
-0.166152006226896,-0.3745858633016209
-0.006607979864731658,0.657754145470052
-0.12110161997624568,0.10524814946075181
-0.06518361078021592,-0.08020969098767386
0.004739867131641402,1.2504502489671407
-0.08604133652839524,-0.5278197448992982
-0.03845555442298254,-0.17684287978350302
0.10062928092144406,-0.6162156195820001
-0.057689186952314876,0.4762309852680847
0.08356921120651419,0.8445944668258395
-0.11297068546576182,0.8349613907023195
0.05298041779152828,0.6119743765730024
0.14415686206579004,-0.09881023389798281
-0.24716445001272894,-0.18262048874492326
-0.07968952554704768,-0.8355848862470325
0.057707212718054006,1.0179367675908964
-0.02030453860429927,0.23448903907423385
0.03711458733713088,-0.24597845243474153
-0.06039851867158206,0.6640284444934837
0.008658978747289992,-0.48638225838000043
-0.015567723539207948,0.20331101711133703
0.11677820616598074,-0.08631456714541734
0.025442084330121312,0.3193385699401505
0.03376026620752022,-0.03178676959306073
-0.04118769661224674,-0.7254639455556121
-0.048760622407249356,0.03778818633501891
-0.043255818781962094,0.5244320709376811
0.039445214237829686,-0.014608202926992622
-0.0420984480820263,0.387557560794543
0.028977485689641293,-0.5227647428370266
0.2075400798645439,-0.013130396634926069
0.08711247034316924,-0.3122552275442887
-0.03260235321678411,0.3734904200523549
0.12012139221639449,0.015745781130997887
-0.04080753730215514,0.34503683816830627
-0.2038124535177854,0.543855213078933
-0.10080863109174042,0.3458092875606942
-0.18707919210258558,0.1365592171468221
-0.03515134840413087,-0.49910612925570264
0.00184183791895517,-0.001393055333450619
0.1676437312275283,-0.26654520100791657
0.032692737376416266,-0.17203197835211329
-0.021910052880886426,-0.18726707537512544
0.08294055811834893,-0.48996278739112226
-0.22111353090078853,-0.9786692945669949
0.023561455810856596,-0.3340715241638834
0.07708651938869669,0.09668972596207953
-0.14785862457798415,-0.6740885227137451
0.11437540432069292,0.007841118235812171
0.03384964074944141,0.9501342121554823
-0.04152879139008013,0.5115282776261196
0.06327818661062849,0.8217707545602646
0.2270692857804396,0.1955639384663631
0.018186625505849516,0.583754911493223
0.02482205863003361,-0.3619823652338937
-0.045936089954024414,-0.3221701335109921
-0.08498443694647918,-1.3695701030687364
0.08303358165442457,0.5930727370211495
-0.08560838259088673,0.770161989909943
0.007156623721939247,-0.276588622673635
-0.04776574467651167,-0.12697585319861754
0.04789798257463919,-0.3769310568454807
0.03336621052869483,0.1913267757387458
0.10375399442578992,0.5624662726516204
-0.05100163988547471,-0.8713859869405205
-0.026987493529337128,0.20471926532112614
-0.09787637157823074,-0.1383358858595727
-0.04442932600761116,0.056697195983344675
0.03773004930448522,0.22949700083714547
0.0756988616645352,-0.09410121938641057
-0.09221653241776255,-0.051793426702890305
0.08696059201056602,-0.10693758377731945
0.13556378588049509,0.4851581008941407
0.041343490322370086,0.20937998006374828
0.1876795812558066,0.11029176886868039
-0.07737891991035731,-0.6354758605461414
-0.1244654703311417,-0.1892898716065771
-0.17787202489042786,0.4493345801695871
0.1496044311489183,0.018848286561961452
0.06543656563540577,0.32976573479456917
-0.005558467091045507,0.8832559001638168
0.02799686263198203,0.5193030346044083
-0.11254890472983765,0.04657916884987117
0.24457519796168264,-0.25549458509786355
0.012922118197522751,-1.2767747980279491
0.01093947946048929,-0.08419246123642626
0.07257666238986919,-0.16300624790842458
0.048100923173671324,0.19518309719768784
0.022388402427913137,-0.0769526134873438
-0.07904744554453119,-0.16019252971839718
0.04714683571359957,-0.8896994652536103
0.18820244964750338,-0.46998391457503325
0.13454200461549778,0.23832552040027874
0.1593186626639397,0.8579538155663472
-0.051121567643118516,-0.048762691872811716
-0.0989604820258581,0.16390553678706166
-0.012578692009964816,0.4762390784764027
0.0055724912288694604,-0.40544696810012487
0.10941915184709486,0.18340702164272113
-0.16924646297148194,-0.37024505316607925
0.1529550319460614,0.43241221924550566
-0.015800789857898942,0.07570152397586631
-0.04268810699474201,0.1492259069907199
-0.10121043752601676,-0.39129929870929453
-0.16548566718657695,0.35351617980539246
0.08231705839619147,1.042356460615508
0.007331796718840389,-0.5039558477141031
-0.1289960899741054,-0.1698795038237619
-0.12950787720636162,0.11580373708404591
-0.033578469929012825,0.39320310599790825
0.1669021525289393,-0.27977314264473446
-0.02595913513636048,-1.41651514507137
-0.15031429531181062,0.6795947470820125
-0.024574306408594433,0.3802530597920713
-0.02727235697476705,-0.8714737652433325
-0.26968866429415717,-0.30378439588977796
-0.005429486651781221,0.7840912147636631
-0.023093453020867797,0.723898209228933
0.06962063648134184,0.4693200113394723
0.18489560949453454,-0.08805621697993132
0.11265650295477575,0.041493709406254985
-0.02688886905548306,-0.06546290256306325
-0.11065259087416704,0.5641198916344188
0.25733598032498606,-0.43792120324755507
0.005921843401448826,-0.40289982744210234
0.0013929291912946203,0.5051372934180078
-0.002412508711000328,-0.022180727755780817
0.019808476076785497,0.689233677726904
-0.014436041192394248,-0.33575610349027285
-0.05736620068802363,-0.02738918016941255
-0.054685894124039215,-0.46120649242197664
-0.003275327021599839,0.0036813407117835674
-0.0543424771133765,-0.7392734684993995
-0.07128457826771643,-0.2438167104774814
0.010643022769189684,-0.7181269324640589
-0.02549772174208553,0.3469616165956291
0.15039929885826886,0.35829466987982583
-0.2650969808393012,-0.8651313652421725
0.10915068519224619,0.6669428727502864
0.1246085192497629,1.248707563209927
-0.20733902324081496,0.023003193368170475
-0.03426875940803488,-0.3205571301123224
-0.03714408659957915,1.4121652955015231
-0.14075116947178212,-0.6594842491512554
-0.07778166875908754,0.010053233434549193
-0.11105758454658288,0.08981113631596171
0.17522704434236228,0.6725738102262073
0.09356783931474612,0.17986948756339421
0.12715550949941587,-0.2493169478942257
0.07216720640432352,-0.47559218519397806
-0.11290517712172293,-0.17091091012306778
-0.05245202662797737,-0.5034636804725721
0.04893745612279181,0.02391265989234147
-0.12221278088919454,-0.28209808993024327
0.07129984301723881,-0.7470188966448753
-0.024032539815813506,0.6275728941874519
-0.037482080754959755,-0.2488362617145197
0.07109599682034916,-0.6340684024876563
0.044426331148603976,-0.08412956724377077
-0.03609661658190799,0.03418578298382938
0.11593298033642481,-0.8732333627895168
-0.10810633275998974,0.16582383356288138
0.061593560694426376,-0.5235787843451323
0.05931012579683838,0.8555144045953939
-0.03095464393139903,0.2619802560383674
0.0326133022242118,-0.19994999505465827
-0.1251113576385303,-0.37258388515867524
0.09240270192069011,-0.05248385378181197
-0.018490213644298904,0.30639537079164486
-0.05227230205190395,-0.01274706429259983
0.10490092258368894,-0.10857940356842831
-0.07043436905427593,0.029185145408947823
-0.14084612963635598,-0.30192946561847733
-0.15566291735239038,-0.17160296342151884
0.06060099513456396,-1.042896219452502
-0.12804293524962831,0.4868631154261839
0.1754794181984365,0.14939889016088095
-0.20819294078837222,-0.3867279220167151
0.16964563682900383,0.9493674906776194
0.02110174672026184,0.043508240196193274
-0.00967131118703924,-0.5180717859875984
-0.05449190868089498,0.4283687107352292
0.03991361143520709,0.19902410825463124
-0.0037634702424848366,0.19728999274210968
0.11033018820165215,-0.21287780232579526
0.011422764866203965,0.22524786188901735
0.01503017614618776,-0.13087914511054727
-0.03636122122138559,0.2779707258229211
-0.005694562372106746,-0.9524722270053194
0.03078017688920592,-0.21693673148959455
-0.17101683926566258,0.8610775489040974
-0.1348185422105713,-0.38353372770015026
0.0743264094022715,-0.3019191487465933
0.017086543812794185,-0.22398066922498755
-0.018398333635267914,-0.6074030679443216
0.001843393306539316,-1.104140388114126
0.03475817053616711,-0.11529319926180642
-0.053975968030936156,0.06792971204082844
-0.07783047254023127,-0.026252534269326087
0.019584525509768157,-0.07243928097394342
-0.09783727776150321,0.021520435425193822
0.04082527557144719,0.511420735775382
-0.17025836042378406,-0.09522309296460839
0.10291556373256437,-0.2870412885436348
0.0472597482413043,-0.14056274244404315
